55677,1713,29,22.09,99530.97,48.88
55847,1712,29,22.09,99530.35,48.99
56017,1713,29,22.09,99532.78,48.90
56187,1713,29,22.09,99530.00,48.92
56357,1718,29,22.09,99531.60,48.92
56527,1719,29,22.09,99530.57,48.88
56697,1712,29,22.10,99533.46,48.90
56866,1714,29,22.10,99535.67,48.89
57036,1713,29,22.10,99534.99,48.84
57206,1712,29,22.10,99534.82,48.96
57376,1713,29,22.10,99535.84,48.88
57546,1713,29,22.10,99534.36,48.89
57716,1718,29,22.09,99532.89,48.97
57886,1719,29,22.09,99533.41,48.85
58056,1719,29,22.09,99533.07,48.88
58226,1713,29,22.09,99533.17,48.88
58395,1712,29,22.09,99530.67,48.89
58565,1713,29,22.09,99532.10,48.90
58735,1712,29,22.09,99534.77,48.87
58905,1712,29,22.09,99535.45,48.87
59075,1713,29,22.09,99535.78,48.87
59245,1719,29,22.10,99536.02,48.90
59415,1719,29,22.10,99535.00,48.86
59585,1713,29,22.09,99534.08,48.86
59754,1712,29,22.10,99537.14,48.92
59924,1713,29,22.10,99533.17,48.87
60094,1712,29,22.10,99531.92,48.81
60264,1713,29,22.09,99531.53,48.85
60434,1713,29,22.10,99532.78,48.91
60604,1719,29,22.10,99533.00,48.83
60774,1718,29,22.10,99534.88,48.93
60944,1719,29,22.10,99537.09,48.85
61114,1713,29,22.10,99534.82,48.89
61283,1712,29,22.10,99532.38,48.80
61453,1712,29,22.10,99530.46,48.79
61623,1712,29,22.10,99534.99,48.84
61793,1712,29,22.10,99532.10,48.82
61963,1712,29,22.11,99531.81,48.82
62133,1718,29,22.10,99534.08,48.80
62303,1719,29,22.10,99535.28,48.84
62473,1718,29,22.10,99536.18,48.82
62643,1714,29,22.11,99536.41,48.79
62812,1713,29,22.12,99537.53,48.79
62982,1713,29,22.11,99536.24,48.81
63152,1713,29,22.12,99535.50,48.81
63322,1712,29,22.11,99531.81,48.76
63492,1712,29,22.11,99534.30,48.80
63662,1719,29,22.11,99533.96,48.80
63832,1719,29,22.11,99535.21,48.80
64002,1719,29,22.12,99536.35,48.75
64172,1713,29,22.12,99536.97,48.84
64340,1713,29,22.11,99535.04,48.80
64510,1713,29,22.11,99537.08,48.79
64680,1713,29,22.12,99536.17,48.78
64850,1712,29,22.12,99535.61,48.78
65020,1712,29,22.12,99537.03,48.76
65190,1712,29,22.12,99537.14,48.78
65360,1719,29,22.12,99537.03,48.70
65530,1719,29,22.12,99537.53,48.71
65700,1713,29,22.12,99536.85,48.75
65869,1713,29,22.11,99535.10,48.78
66039,1713,29,22.11,99535.50,48.76
66209,1712,29,22.11,99537.71,48.76
66379,1713,29,22.12,99537.60,48.77
66549,1713,29,22.11,99534.02,48.77
66719,1712,29,22.11,99533.28,48.78
66889,1719,29,22.11,99534.08,48.85
67059,1718,29,22.11,99531.02,48.78
67229,1718,29,22.12,99536.28,48.76
67398,1712,29,22.11,99534.88,48.76
67568,1712,29,22.11,99535.04,48.71
67738,1712,29,22.11,99535.50,48.80
67908,1712,29,22.12,99534.25,48.76
68078,1712,29,22.11,99533.96,48.76
68248,1713,29,22.12,99534.75,48.77
68418,1719,29,22.11,99535.72,48.68
68588,1719,29,22.11,99536.41,48.75
68758,1718,29,22.11,99534.02,48.75
68928,1712,29,22.13,99537.02,48.69
69097,1712,29,22.13,99536.91,48.68
69267,1712,29,22.13,99537.25,48.74
69437,1713,29,22.13,99536.00,48.74
69607,1713,29,22.12,99536.00,48.79
69777,1712,29,22.12,99536.12,48.76
69947,1712,29,22.11,99535.38,48.75
70117,1718,29,22.12,99534.75,48.74
70287,1719,29,22.12,99533.28,48.70
70457,1719,29,22.12,99533.05,48.69
70627,1713,29,22.12,99536.11,48.76
70796,1712,29,22.12,99532.82,48.75
70966,1712,29,22.13,99535.49,48.69
71136,1712,29,22.12,99534.70,48.79
71306,1712,29,22.12,99536.63,48.67
71476,1713,29,22.12,99536.07,48.72
71646,1719,29,22.12,99534.13,48.83
71816,1719,29,22.12,99534.99,48.70
71986,1718,29,22.12,99535.03,48.75
72156,1713,29,22.12,99533.11,48.72
72325,1712,29,22.12,99536.28,48.74
72495,1712,29,22.12,99535.21,48.82
72665,1712,29,22.12,99535.55,48.71
72835,1712,29,22.12,99536.80,48.72
73005,1712,29,22.12,99533.96,48.71
73175,1713,29,22.13,99533.78,48.77
73345,1719,29,22.13,99536.85,48.68
73515,1719,29,22.13,99535.94,48.71
73684,1718,29,22.13,99536.00,48.71
73854,1712,29,22.13,99534.86,48.75
74023,1712,29,22.13,99537.31,48.66
74193,1712,29,22.12,99535.89,48.70
74363,1712,29,22.12,99538.16,48.70
74533,1712,29,22.13,99538.21,48.71
74703,1712,29,22.12,99537.14,48.74
74873,1719,29,22.12,99536.80,48.69
75043,1719,29,22.13,99537.76,48.69
75213,1718,29,22.13,99538.21,48.76
75383,1712,29,22.13,99537.99,48.66
75552,1713,29,22.13,99537.76,48.69
75722,1712,29,22.13,99534.30,48.69
75892,1713,29,22.13,99536.68,48.67
76062,1712,29,22.13,99536.00,48.63
76232,1712,29,22.12,99537.31,48.70
76402,1712,29,22.13,99538.72,48.68
76572,1719,29,22.13,99539.58,48.60
76742,1718,29,22.12,99536.28,48.68
76912,1719,29,22.12,99535.44,48.68
77082,1712,29,22.13,99535.32,48.67
77251,1712,29,22.13,99537.76,48.74
77421,1712,29,22.13,99535.21,48.62
77591,1712,29,22.13,99535.83,48.68
77761,1713,29,22.13,99537.99,48.67
77931,1713,29,22.13,99536.74,48.68
78101,1712,29,22.13,99533.67,48.65
78271,1720,29,22.13,99535.32,48.62
78441,1719,29,22.13,99537.14,48.66
78611,1719,29,22.14,99539.17,48.66
78781,1713,29,22.14,99538.58,48.69
78950,1713,29,22.13,99535.32,48.62
79120,1713,29,22.13,99536.51,48.66
79290,1712,29,22.14,99536.11,48.65
79460,1712,29,22.13,99536.17,48.65
79630,1713,29,22.13,99534.98,48.65
79800,1712,29,22.14,99537.25,48.65
79970,1719,29,22.13,99535.49,48.65
80140,1718,29,22.13,99540.42,48.69
80310,1719,29,22.14,99538.78,48.65
80480,1712,29,22.14,99536.05,48.63
80649,1712,29,22.14,99537.64,48.63
80819,1713,29,22.15,99537.10,48.61
80989,1712,29,22.15,99536.64,48.67
81159,1712,29,22.14,99537.47,48.62
81329,1712,29,22.15,99537.67,48.63
81499,1718,29,22.14,99538.58,48.68
81669,1719,29,22.15,99539.32,48.66
81839,1719,29,22.15,99537.96,48.59
82009,1713,29,22.14,99538.95,48.61
82178,1713,29,22.14,99539.52,48.60
82348,1713,29,22.14,99536.91,48.57
82518,1713,29,22.15,99537.39,48.65
82688,1713,29,22.14,99536.74,48.62
82857,1712,29,22.14,99536.05,48.66
83027,1713,29,22.15,99539.38,48.69
83197,1719,29,22.14,99539.09,48.57
83367,1719,29,22.15,99539.38,48.61
83537,1719,29,22.15,99538.29,48.65
83707,1712,29,22.14,99535.86,48.73
83876,1712,29,22.15,99538.64,48.64
84046,1712,29,22.13,99535.49,48.61
84216,1712,29,22.14,99536.39,48.61
84386,1712,29,22.14,99537.99,48.63
84556,1714,29,22.14,99534.58,48.61
84726,1719,29,22.14,99535.54,48.61
84896,1718,29,22.14,99538.44,48.60
85066,1719,29,22.14,99536.11,48.68
85236,1712,29,22.14,99536.63,48.60
85405,1713,29,22.13,99535.32,48.60
85575,1712,29,22.14,99537.30,48.60
85745,1713,29,22.14,99535.35,48.59
85915,1713,29,22.14,99536.37,48.60
86085,1712,29,22.14,99534.41,48.60
86255,1713,29,22.15,99535.28,48.59
86425,1719,29,22.15,99539.09,48.60
86595,1718,29,22.15,99538.75,48.61
86765,1717,29,22.15,99537.55,48.59
86934,1712,29,22.15,99539.32,48.59
87104,1713,29,22.15,99535.85,48.60
87274,1712,29,22.15,99536.25,48.51
87444,1712,29,22.15,99536.25,48.61
87614,1712,29,22.14,99535.69,48.59
87784,1713,29,22.15,99538.81,48.58
87954,1719,29,22.15,99538.92,48.51
88124,1718,29,22.14,99536.37,48.60
88294,1719,29,22.14,99533.64,48.58
88464,1712,29,22.15,99536.31,48.61
88633,1712,29,22.15,99535.28,48.57
88803,1712,29,22.15,99535.34,48.61
88973,1712,29,22.15,99533.87,48.57
89143,1713,29,22.15,99537.16,48.57
89313,1712,29,22.14,99540.28,48.55
89483,1719,29,22.15,99536.93,48.59
89653,1718,29,22.14,99535.69,48.57
89823,1718,29,22.14,99538.24,48.57
89993,1712,29,22.14,99536.53,48.58
90162,1713,29,22.14,99535.42,48.57
90332,1712,29,22.14,99534.83,48.57
90502,1713,29,22.14,99534.16,48.57
90672,1713,29,22.15,99537.10,48.51
90842,1713,29,22.14,99536.60,48.53
91012,1712,29,22.14,99535.52,48.57
91182,1719,29,22.15,99540.91,48.56
91352,1718,29,22.15,99537.72,48.56
91522,1719,29,22.15,99535.07,48.53
91692,1712,29,22.15,99535.11,48.56
91860,1712,29,22.15,99535.57,48.56
92030,1712,29,22.15,99535.28,48.58
92200,1712,29,22.15,99539.26,48.57
92370,1712,29,22.15,99534.38,48.55
92540,1713,29,22.15,99534.43,48.56
92710,1712,29,22.15,99537.61,48.56
92880,1718,29,22.15,99529.50,48.55
93050,1719,29,22.15,99533.92,48.50
93220,1718,29,22.15,99534.21,48.56
93390,1713,29,22.15,99536.71,48.58
93559,1712,29,22.15,99536.08,48.56
93729,1712,29,22.15,99539.82,48.56
93899,1712,29,22.15,99537.89,48.57
94069,1713,29,22.15,99535.97,48.57
94239,1712,29,22.15,99537.61,48.61
94409,1716,29,22.15,99537.27,48.59
94579,1719,29,22.16,99538.17,48.58
94749,1718,29,22.15,99536.76,48.58
94919,1717,29,22.15,99536.08,48.63
95088,1714,29,22.15,99534.83,48.60
95258,1712,29,22.15,99538.97,48.57
95428,1713,29,22.15,99540.00,48.58
95598,1712,29,22.15,99538.41,48.56
95768,1712,29,22.16,99535.11,48.61
95938,1712,29,22.16,99536.99,48.58
96108,1719,29,22.17,99539.77,48.58
96278,1719,29,22.17,99539.25,48.51
96448,1719,29,22.17,99538.91,48.51
96618,1713,29,22.16,99537.32,48.58
96787,1712,29,22.17,99539.77,48.59
96957,1712,29,22.16,99537.50,48.57
97127,1712,29,22.15,99534.21,48.65
97297,1713,29,22.16,99537.83,48.60
97467,1712,29,22.16,99536.64,48.60
97637,1712,29,22.16,99537.21,48.65
97807,1719,29,22.16,99536.25,48.65
97977,1718,29,22.16,99535.46,48.63
98147,1718,29,22.16,99537.21,48.64
98317,1712,29,22.16,99535.67,48.73
98486,1713,29,22.16,99535.00,48.72
98656,1712,29,22.16,99535.85,48.63
98826,1712,29,22.16,99533.80,48.68
98996,1712,29,22.16,99537.44,48.67
99166,1712,29,22.16,99536.36,48.74
99336,1719,29,22.16,99537.38,48.72
99506,1719,29,22.16,99536.75,48.72
99676,1718,29,22.16,99537.89,48.67
99846,1713,29,22.16,99537.27,48.83
100015,1712,29,22.16,99538.85,48.75
100187,1713,29,22.17,99539.93,48.73
100359,1713,29,22.17,99538.40,48.74
100531,1713,29,22.16,99536.53,48.77
100703,1712,29,22.16,99533.98,48.69
100875,1712,29,22.16,99537.27,48.76
101047,1712,29,22.16,99539.19,48.75
101219,1712,29,22.16,99536.42,48.75
101391,1713,29,22.16,99536.13,48.77
101563,1712,29,22.16,99537.44,48.79
101735,1712,29,22.16,99536.42,48.77
101907,1712,29,22.16,99535.11,48.77
102079,1713,29,22.17,99537.03,48.75
102251,1712,29,22.17,99538.00,48.83
102423,1712,29,22.17,99538.85,48.75
102595,1712,29,22.16,99538.17,48.79
102767,1712,29,22.17,99537.72,48.82
102939,1713,29,22.16,99537.10,48.77
103111,1712,29,22.17,99538.85,48.80
103283,1712,29,22.17,99537.27,48.80
103455,1712,29,22.17,99538.74,48.80
103627,1712,29,22.18,99538.46,48.78
103799,1712,29,22.17,99539.59,48.79
103971,1713,29,22.18,99538.63,48.79
104143,1712,29,22.17,99535.85,48.81
104315,1712,29,22.16,99537.61,48.79
104487,1712,29,22.17,99536.19,48.74
104659,1712,29,22.17,99539.42,48.79
104832,1712,29,22.16,99538.69,48.81
105004,1713,29,22.17,99537.44,48.81
105176,1713,29,22.17,99539.47,48.78
105348,1713,29,22.17,99537.10,48.83
105520,1713,29,22.17,99537.10,48.77
105692,1712,29,22.17,99536.87,48.82
105864,1712,29,22.17,99539.60,48.84
106036,1712,29,22.17,99537.32,48.80
106208,1712,29,22.17,99534.66,48.89
106380,1712,29,22.17,99534.82,48.83
106552,1713,29,22.17,99535.67,48.83
106724,1712,29,22.18,99538.11,48.83
106896,1712,29,22.17,99539.76,48.82
107068,1712,29,22.17,99539.59,48.80
107240,1712,29,22.16,99535.85,48.84
107412,1712,29,22.16,99533.92,48.84
107584,1712,29,22.17,99535.85,48.77
107756,1712,29,22.17,99536.41,48.80
107928,1712,29,22.18,99536.41,48.83
108100,1712,29,22.18,99535.22,48.84
108272,1712,29,22.17,99533.86,48.85
108444,1712,29,22.17,99535.85,48.85
108616,1712,29,22.16,99533.58,48.84
108788,1712,29,22.17,99536.75,48.84
108960,1712,29,22.18,99538.80,48.83
109132,1712,29,22.18,99537.32,48.90
109304,1713,29,22.18,99538.45,48.89
109476,1712,29,22.18,99536.86,48.82
109648,1713,29,22.18,99539.30,48.83
109820,1712,29,22.18,99538.79,48.84
109992,1713,29,22.17,99534.77,48.78
110164,1712,29,22.17,99536.75,48.84
110337,1713,29,22.17,99534.53,48.84
110509,1712,29,22.17,99536.69,48.83
110681,1712,29,22.17,99535.96,48.84
110853,1712,29,22.17,99536.30,48.88
111025,1712,29,22.17,99534.03,48.82
111197,1712,29,22.17,99535.90,48.82
111369,1712,29,22.17,99538.85,48.84
111541,1713,29,22.17,99539.92,48.83
111713,1712,29,22.17,99538.52,48.88
111885,1713,29,22.17,99540.05,48.81
112057,1712,29,22.17,99533.97,48.82
112229,1713,29,22.17,99539.59,48.81
112401,1712,29,22.18,99538.67,48.84
112573,1712,29,22.17,99537.55,48.81
112745,1713,29,22.18,99538.28,48.81
112917,1712,29,22.17,99538.06,48.80
113089,1712,29,22.17,99534.82,48.79
113261,1712,29,22.18,99534.42,48.87
113433,1712,29,22.18,99536.07,48.81
